asset;date;open;high;low;close;business;volume
WDOFUT;07/12/2021;5736,46;5743,00;5677,55;5690,14;1,723858511E11;3040004
WDOFUT;06/12/2021;5715,31;5773,71;5706,25;5763,65;1,464504545E11;2562001
WDOFUT;03/12/2021;5724,38;5758,11;5672,02;5724,88;1,741057396E11;3063877
WDOFUT;02/12/2021;5739,98;5754,08;5687,12;5718,33;1,73304018E11;3052916
WDOFUT;01/12/2021;5658,93;5772,71;5651,37;5769,69;1,626795194E11;2870271
WDOFUT;30/11/2021;5676,04;5746,53;5653,89;5678,56;1,90451617E11;3365644
WDOFUT;29/11/2021;5674,51;5716,56;5655,26;5678,06;1,519302321E11;2708242
WDOFUT;26/11/2021;5743,41;5745,44;5649,68;5688,70;1,585494691E11;2829896
WDOFUT;25/11/2021;5665,90;5678,06;5626,38;5646,64;1,082836705E11;1941283
WDOFUT;24/11/2021;5657,28;5702,88;5633,98;5687,18;1,583544862E11;2827280
WDOFUT;23/11/2021;5689,71;5744,93;5646,64;5650,70;1,765019084E11;3131191
WDOFUT;22/11/2021;5686,16;5697,82;5646,14;5667,42;1,619975209E11;2894127
WDOFUT;19/11/2021;5663,36;5699,34;5604,59;5698,83;1,674233075E11;3003269
WDOFUT;18/11/2021;5610,67;5664,38;5610,17;5646,14;1,470250497E11;2642746
WDOFUT;17/11/2021;5573,18;5623,34;5551,90;5615,23;1,459455166E11;2645990
WDOFUT;16/11/2021;5533,15;5597,50;5516,94;5591,42;1,679324606E11;3059497
WDOFUT;12/11/2021;5492,12;5557,98;5482,49;5549,87;1,59586715E11;2930658
WDOFUT;11/11/2021;5575,21;5577,74;5477,93;5485,53;1,568331061E11;2884489
WDOFUT;10/11/2021;5597,50;5603,58;5526,57;5583,82;1,961715008E11;3571239
WDOFUT;09/11/2021;5644,62;5645,63;5548,86;5572,67;1,704699192E11;3089359
WDOFUT;08/11/2021;5655,76;5695,79;5632,96;5644,62;1,390134491E11;2488834
WDOFUT;05/11/2021;5698,83;5707,95;5601,05;5639,55;1,637671381E11;2939719
WDOFUT;04/11/2021;5670,96;5729,74;5664,38;5705,92;1,754682442E11;3118253
WDOFUT;03/11/2021;5778,88;5804,21;5647,66;5656,78;2,117365913E11;3733071
WDOFUT;01/11/2021;5733,79;5795,09;5727,71;5790,53;1,302086393E11;2286122
WDOFUT;29/10/2021;5745,44;5771,28;5703,90;5740,38;1,94843502E11;3435992
WDOFUT;28/10/2021;5664,32;5775,96;5660,25;5756,59;2,136233461E11;3805627
WDOFUT;27/10/2021;5681,65;5705,10;5647,50;5648,52;1,967929348E11;3534623
WDOFUT;26/10/2021;5666,36;5720,91;5660,76;5679,62;1,776589543E11;3184567
WDOFUT;25/10/2021;5771,37;5777,49;5651,07;5671,46;1,916858814E11;3425757
WDOFUT;22/10/2021;5800,94;5874,34;5738,75;5767,80;2,543961666E11;4459868
WDOFUT;21/10/2021;5782,08;5810,11;5739,26;5777,49;2,171375447E11;3835940
WDOFUT;20/10/2021;5701,03;5720,91;5637,31;5715,81;2,025695262E11;3637899
WDOFUT;19/10/2021;5663,30;5732,63;5654,64;5704,59;2,390602392E11;4286278
WDOFUT;18/10/2021;5586,84;5662,79;5583,27;5631,70;1,807154046E11;3268948
WDOFUT;15/10/2021;5608,25;5627,62;5553,20;5581,74;1,873542929E11;3420597
WDOFUT;14/10/2021;5593,98;5653,11;5587,35;5635,27;1,747275985E11;3167577
WDOFUT;13/10/2021;5640,37;5697,97;5622,01;5638,33;2,14024032E11;3854733
WDOFUT;11/10/2021;5624,56;5669,93;5616,41;5662,79;1,126516993E11;2035540
WDOFUT;08/10/2021;5626,60;5657,70;5601,11;5637,31;1,757420466E11;3179471
WDOFUT;07/10/2021;5598,57;5655,66;5594,49;5646,48;1,810816548E11;3277311
WDOFUT;06/10/2021;5642,91;5666,36;5603,15;5619,98;1,98345364E11;3588419
