WDOFUT;07/04/2021;5714,22;5781,60;5672,87;5743,31;1,967778734E11;3510214
WDOFUT;06/04/2021;5793,85;5797,42;5699,92;5716,77;1,681884313E11;2987479
WDOFUT;05/04/2021;5797,42;5811,72;5760,16;5790,79;1,511574536E11;2665972
WDOFUT;01/04/2021;5753,01;5857,15;5734,13;5838,26;1,562847251E11;2745472
WDOFUT;31/03/2021;5893,90;5899,01;5748,42;5759,14;1,967377251E11;3454863
WDOFUT;30/03/2021;5914,85;5935,30;5851,45;5904,62;1,785695488E11;3099376
WDOFUT;29/03/2021;5897,47;5937,86;5866,79;5913,83;1,735191761E11;3004080
WDOFUT;26/03/2021;5781,91;5889,28;5773,22;5887,24;1,73822857E11;3041981
WDOFUT;25/03/2021;5754,81;5812,08;5746,63;5778,84;1,988849024E11;3518616
WDOFUT;24/03/2021;5634,65;5771,68;5616,76;5755,32;2,108037932E11;3792318
WDOFUT;23/03/2021;5667,38;5678,62;5590,68;5652,55;1,993187564E11;3618946
WDOFUT;22/03/2021;5634,65;5675,04;5621,36;5638,74;1,542795799E11;2792616
WDOFUT;19/03/2021;5655,10;5678,62;5574,83;5616,24;1,913281706E11;3477855
WDOFUT;18/03/2021;5632,61;5710,33;5603,97;5690,90;1,9910664E11;3590103
WDOFUT;17/03/2021;5793,16;5814,63;5699,08;5712,37;1,79742622E11;3186900
WDOFUT;16/03/2021;5758,39;5766,57;5687,83;5755,32;1,835039132E11;3279675
WDOFUT;15/03/2021;5685,78;5788,56;5661,75;5748,16;1,957451483E11;3483879
WDOFUT;12/03/2021;5703,68;5712,88;5675,56;5682,20;1,445456771E11;2595323
WDOFUT;11/03/2021;5721,57;5754,30;5657,15;5667,89;1,855422814E11;3324160
WDOFUT;10/03/2021;5932,75;5951,15;5777,31;5806,96;2,314162933E11;4035018
WDOFUT;09/03/2021;5972,12;6013,02;5904,62;5939,39;2,118458344E11;3633496
WDOFUT;08/03/2021;5869,85;6015,58;5839,18;6015,58;2,067567696E11;3592585
WDOFUT;05/03/2021;5811,56;5856,56;5785,49;5825,88;1,66877561E11;2931345
WDOFUT;04/03/2021;5717,48;5818,72;5675,56;5803,38;2,377459064E11;4234743
WDOFUT;03/03/2021;5822,30;5910,25;5712,88;5749,18;2,257629106E11;3943485
WDOFUT;02/03/2021;5801,34;5870,37;5776,28;5814,63;2,111419362E11;3707584
WDOFUT;01/03/2021;5719,53;5777,82;5688,85;5775,26;1,740020132E11;3109610
WDOFUT;26/02/2021;5661,75;5754,81;5621,87;5736,91;1,928587702E11;3471869
WDOFUT;25/02/2021;5564,01;5671,47;5545,59;5665,33;2,426922112E11;4429427
WDOFUT;24/02/2021;5544,56;5571,68;5517,44;5531,77;1,796267597E11;3313465
WDOFUT;23/02/2021;5580,38;5613,13;5535,86;5570,15;2,000188923E11;3672162
WDOFUT;22/02/2021;5639,23;5665,33;5560,43;5595,22;1,994637455E11;3631293
WDOFUT;19/02/2021;5590,62;5600,34;5495,95;5509,25;1,943811417E11;3596534
WDOFUT;18/02/2021;5518,98;5583,45;5514,88;5558,89;1,733542157E11;3194668
WDOFUT;17/02/2021;5556,33;5562,98;5518,46;5540,98;8,650754877E10;1597930
WDOFUT;12/02/2021;5531,77;5542,00;5482,64;5499,02;1,624519825E11;3016168
WDOFUT;11/02/2021;5500,04;5540,98;5461,66;5496,46;1,815880351E11;3379439
WDOFUT;10/02/2021;5509,25;5567,08;5477,53;5517,44;1,950825329E11;3616370
WDOFUT;09/02/2021;5489,81;5578,34;5480,08;5509,25;2,087505591E11;3861567
WDOFUT;08/02/2021;5526,65;5551,21;5432,49;5496,97;2,061969262E11;3840539
WDOFUT;05/02/2021;5538,93;5587,04;5472,92;5501,07;1,892344261E11;3508347
WDOFUT;04/02/2021;5501,07;5588,06;5484,69;5557,36;1,867084384E11;3453247
WDOFUT;03/02/2021;5491,85;5524,09;5448,36;5482,13;1,929952295E11;3602273
WDOFUT;02/02/2021;5527,16;5551,21;5471,90;5497,48;1,853939049E11;3444405
WDOFUT;01/02/2021;5565,03;5617,74;5549,17;5562,98;1,72783455E11;3165635
WDOFUT;29/01/2021;5549,17;5638,21;5548,14;5593,69;1,850540452E11;3380521
WDOFUT;28/01/2021;5561,44;5597,29;5521,50;5573,73;2,100793956E11;3871664
WDOFUT;27/01/2021;5501,52;5551,20;5479,50;5546,08;2,261278728E11;4196543
WDOFUT;26/01/2021;5603,43;5611,63;5442,12;5485,65;2,193190011E11;4071849
WDOFUT;22/01/2021;5535,84;5621,87;5527,13;5601,90;1,672545029E11;3073426
WDOFUT;21/01/2021;5376,06;5532,25;5359,16;5482,58;2,033875713E11;3817467
WDOFUT;20/01/2021;5467,21;5487,70;5411,91;5422,15;1,778637623E11;3347727
WDOFUT;19/01/2021;5398,08;5501,01;5368,89;5492,31;1,884525591E11;3549781
WDOFUT;18/01/2021;5442,12;5453,39;5364,79;5430,34;1,511048473E11;2858924
WDOFUT;15/01/2021;5370,94;5441,10;5352,50;5422,66;1,799952678E11;3414555
WDOFUT;14/01/2021;5425,22;5433,41;5319,73;5324,85;1,935816187E11;3688306
WDOFUT;13/01/2021;5481,04;5487,70;5401,15;5431,37;2,180924382E11;4102363
WDOFUT;12/01/2021;5607,53;5631,09;5444,17;5458,51;2,14863174E11;3959501
WDOFUT;11/01/2021;5589,09;5653,62;5585,00;5621,87;1,939071054E11;3528252
WDOFUT;08/01/2021;5517,91;5576,29;5454,41;5553,76;2,124116707E11;3945023
WDOFUT;07/01/2021;5474,89;5554,78;5431,88;5552,22;2,130556387E11;3971136
WDOFUT;06/01/2021;5400,13;5493,84;5363,77;5450,83;2,346523102E11;4425607
WDOFUT;05/01/2021;5418,56;5488,21;5384,25;5423,17;2,080242824E11;3915982
WDOFUT;04/01/2021;5255,20;5430,85;5245,98;5430,85;1,986758328E11;3816894
WDOFUT;30/12/2020;5314,61;5364,28;5278,25;5328,43;1,210339977E11;2332094
WDOFUT;29/12/2020;5354,04;5373,50;5288,48;5340,72;1,613323783E11;3104727
WDOFUT;28/12/2020;5305,90;5440,08;5289,00;5365,31;1,917369899E11;3654587
WDOFUT;23/12/2020;5271,07;5346,87;5253,66;5346,87;1,437086573E11;2774156
WDOFUT;22/12/2020;5260,83;5297,19;5233,17;5284,90;1,42373175E11;2766173
WDOFUT;21/12/2020;5329,46;5351,48;5235,73;5242,90;1,69423442E11;3284221
WDOFUT;18/12/2020;5223,44;5240,85;5194,76;5226,00;1,393989981E11;2737305
WDOFUT;17/12/2020;5182,98;5210,12;5161,47;5180,42;1,453898933E11;2871336
WDOFUT;16/12/2020;5186,05;5268,00;5184,01;5206,54;1,665266885E11;3258669
WDOFUT;15/12/2020;5217,81;5249,56;5198,35;5208,08;1,521654212E11;2983949
WDOFUT;14/12/2020;5161,47;5255,71;5132,28;5241,88;1,794748769E11;3536346
WDOFUT;11/12/2020;5177,86;5212,69;5151,74;5193,74;1,559211637E11;3080117
WDOFUT;10/12/2020;5236,24;5257,76;5137,91;5149,69;2,000185019E11;3938305
WDOFUT;09/12/2020;5224,47;5324,33;5210,64;5298,22;1,843203966E11;3589548
WDOFUT;08/12/2020;5245,98;5264,41;5186,05;5244,44;1,845312262E11;3616591
WDOFUT;07/12/2020;5295,65;5295,65;5180,42;5223,44;2,018884807E11;3956282
WDOFUT;04/12/2020;5274,14;5310,51;5240,85;5284,39;1,682620925E11;3264802
WDOFUT;03/12/2020;5348,92;5358,65;5246,49;5278,75;1,902792113E11;3684898
WDOFUT;02/12/2020;5353,02;5383,23;5333,04;5346,87;1,690524925E11;3229917
WDOFUT;01/12/2020;5446,23;5460,06;5329,97;5335,09;1,957300741E11;3712255
WDOFUT;30/11/2020;5429,84;5529,20;5403,72;5464,66;1,660676479E11;3110485
WDOFUT;27/11/2020;5456,48;5506,64;5445,22;5473,88;1,299832001E11;2431112
WDOFUT;26/11/2020;5471,32;5484,63;5420,66;5462,62;1,104509684E11;2073682
WDOFUT;25/11/2020;5518,92;5525,57;5429,87;5447,27;1,669931891E11;3127106
WDOFUT;24/11/2020;5546,55;5556,79;5497,42;5501,01;1,695477151E11;3142575
WDOFUT;23/11/2020;5482,07;5579,82;5465,70;5570,10;2,147803505E11;3974729
WDOFUT;20/11/2020;5414,52;5524,55;5413,49;5508,17;1,599378787E11;2985691
WDOFUT;19/11/2020;5509,71;5512,78;5425,27;5432,94;1,801387511E11;3378190
WDOFUT;18/11/2020;5458,53;5501,52;5401,21;5491,28;2,024018948E11;3808505
WDOFUT;17/11/2020;5518,92;5553,21;5450,34;5461,09;2,120466408E11;3944045
WDOFUT;16/11/2020;5558,84;5588,52;5493,33;5548,60;1,986490296E11;3665591
WDOFUT;13/11/2020;5583,91;5659,66;5578,80;5590,05;1,694974021E11;3089161
WDOFUT;12/11/2020;5527,11;5623,32;5483,10;5591,59;1,971002597E11;3634432
WDOFUT;11/11/2020;5539,90;5589,54;5504,59;5523,01;2,031067063E11;3750638
WDOFUT;10/11/2020;5516,87;5551,16;5464,67;5546,04;2,411758219E11;4482619
WDOFUT;09/11/2020;5407,87;5557,30;5351,06;5516,87;2,934678405E11;5511945
WDOFUT;06/11/2020;5649,93;5709,30;5489,24;5496,40;2,189239686E11;3985269
WDOFUT;05/11/2020;5747,17;5768,15;5656,07;5659,66;1,945838928E11;3491681
WDOFUT;04/11/2020;5903,77;5903,77;5781,46;5789,64;1,984028598E11;3484821
WDOFUT;03/11/2020;5839,29;5907,86;5787,09;5896,60;1,838456533E11;3216402
WDOFUT;30/10/2020;5918,10;5950,85;5863,34;5898,65;1,770812973E11;3068673
WDOFUT;29/10/2020;5918,10;5925,26;5877,18;5917,08;1,802671304E11;3122707
WDOFUT;28/10/2020;5865,41;5926,28;5834,21;5881,27;2,507688399E11;4367433
WDOFUT;27/10/2020;5739,58;5843,93;5729,35;5840,86;1,616777511E11;2860477
WDOFUT;26/10/2020;5776,41;5794,83;5741,12;5753,91;1,610606895E11;2859229
WDOFUT;23/10/2020;5704,29;5766,18;5695,08;5750,84;1,472129843E11;2624839
WDOFUT;22/10/2020;5745,21;5757,49;5692,01;5729,87;1,734477901E11;3101563
WDOFUT;21/10/2020;5730,38;5759,53;5700,71;5739,07;1,884878541E11;3365846
WDOFUT;20/10/2020;5736,00;5758,51;5677,69;5738,56;1,820055461E11;3257250
WDOFUT;19/10/2020;5751,35;5766,69;5697,13;5740,10;1,755536121E11;3133083
WDOFUT;16/10/2020;5739,07;5787,15;5729,35;5777,43;1,490128447E11;2645893
WDOFUT;15/10/2020;5762,60;5781,02;5720,66;5745,21;1,715294471E11;3052856
WDOFUT;14/10/2020;5724,24;5737,03;5665,42;5725,77;1,585060831E11;2843235
WDOFUT;13/10/2020;5654,67;5759,02;5650,58;5693,55;1,920716031E11;3441277
WDOFUT;09/10/2020;5713,50;5716,05;5641,37;5669,51;1,604289822E11;2893577
WDOFUT;08/10/2020;5724,24;5781,53;5709,92;5733,45;1,907223453E11;3397189
WDOFUT;07/10/2020;5693,04;5773,85;5682,81;5744,19;2,29818959E11;4102249
WDOFUT;06/10/2020;5670,53;5751,35;5613,75;5724,24;2,290464531E11;4128407
WDOFUT;05/10/2020;5790,22;5812,73;5683,83;5708,38;1,881260111E11;3347347
WDOFUT;02/10/2020;5790,73;5828,59;5740,61;5821,42;2,052653839E11;3631592
WDOFUT;01/10/2020;5706,34;5799,43;5705,82;5776,41;1,7422617E11;3088132
WDOFUT;30/09/2020;5761,58;5800,45;5719,12;5745,21;1,953507015E11;3465852
WDOFUT;29/09/2020;5775,90;5809,66;5734,47;5764,65;2,16993347E11;3846381
WDOFUT;28/09/2020;5647,00;5805,06;5645,47;5789,71;2,08573659E11;3723035
WDOFUT;25/09/2020;5669,00;5717,08;5662,35;5689,97;1,789345075E11;3216900
WDOFUT;24/09/2020;5719,12;5753,91;5620,40;5635,75;2,206256758E11;3968269
WDOFUT;23/09/2020;5635,24;5728,33;5616,31;5723,22;1,888300206E11;3408856
WDOFUT;22/09/2020;5551,35;5623,47;5507,36;5597,90;2,166931364E11;3984480
WDOFUT;21/09/2020;5577,44;5625,01;5512,99;5543,17;2,143664166E11;3942620
WDOFUT;18/09/2020;5375,39;5525,26;5366,19;5515,55;1,816970688E11;3417401
WDOFUT;17/09/2020;5391,25;5414,78;5349,31;5360,05;1,556364737E11;2958860
WDOFUT;16/09/2020;5371,81;5397,39;5332,94;5360,56;1,710913033E11;3260820
WDOFUT;15/09/2020;5360,05;5425,52;5343,17;5399,43;1,683453184E11;3193804
WDOFUT;14/09/2020;5430,12;5449,05;5386,65;5394,32;1,44147502E11;2720813
WDOFUT;11/09/2020;5419,38;5476,16;5384,09;5442,91;1,594843459E11;3007280
WDOFUT;10/09/2020;5429,10;5458,77;5393,81;5447,52;1,747550335E11;3295964
WDOFUT;09/09/2020;5469,00;5469,51;5403,53;5434,73;1,443272183E11;2720470
WDOFUT;08/09/2020;5487,41;5538,05;5441,89;5489,46;1,703295766E11;3171907
WDOFUT;04/09/2020;5429,61;5455,19;5371,81;5425,01;1,720257983E11;3248421
WDOFUT;03/09/2020;5498,67;5503,78;5398,92;5419,89;1,933424877E11;3637859
WDOFUT;02/09/2020;5541,63;5561,07;5469,00;5469,51;1,836053076E11;3414163
WDOFUT;01/09/2020;5577,95;5585,62;5463,37;5531,91;1,950421245E11;3619544
WDOFUT;31/08/2020;5540,10;5626,54;5531,40;5624,50;1,400507265E11;2561348
WDOFUT;28/08/2020;5647,07;5657,31;5513,50;5517,59;1,797840075E11;3294361
WDOFUT;27/08/2020;5730,50;5755,06;5675,73;5702,86;1,942549568E11;3477424
WDOFUT;26/08/2020;5661,40;5767,34;5656,29;5744,31;1,889000105E11;3385664
WDOFUT;25/08/2020;5716,68;5747,38;5636,33;5639,91;1,801399016E11;3232194
WDOFUT;24/08/2020;5712,07;5749,43;5691,60;5748,41;1,463541402E11;2615989
WDOFUT;21/08/2020;5695,69;5767,86;5688,53;5757,62;1,690984106E11;3017291
WDOFUT;20/08/2020;5747,38;5808,29;5671,13;5693,65;2,28755531E11;4070533
WDOFUT;19/08/2020;5579,52;5695,18;5565,19;5694,67;1,738951503E11;3164656
WDOFUT;18/08/2020;5574,91;5648,61;5550,86;5595,89;1,850058868E11;3383696
WDOFUT;17/08/2020;5570,31;5647,07;5539,09;5642,47;1,609621391E11;2944719
WDOFUT;14/08/2020;5529,36;5573,38;5488,42;5553,93;1,604476635E11;2967260
WDOFUT;13/08/2020;5546,76;5554,95;5479,72;5501,73;1,804245257E11;3351147
WDOFUT;12/08/2020;5533,97;5626,09;5530,90;5568,26;2,043968504E11;3746346
WDOFUT;11/08/2020;5571,84;5596,92;5502,75;5512,47;2,313170357E11;4265649
WDOFUT;10/08/2020;5562,12;5626,09;5482,79;5615,85;1,831681509E11;3381443
WDOFUT;07/08/2020;5476,14;5573,38;5471,02;5571,84;1,706938611E11;3152253
WDOFUT;06/08/2020;5472,04;5503,77;5449,52;5460,78;1,646748619E11;3077309
WDOFUT;05/08/2020;5377,87;5451,06;5361,50;5424,45;1,703315323E11;3223281
WDOFUT;04/08/2020;5478,18;5509,40;5404,49;5412,67;1,859411452E11;3487402
WDOFUT;03/08/2020;5358,94;5467,95;5339,49;5455,15;1,621409465E11;3055173
WDOFUT;31/07/2020;5311,85;5358,94;5290,36;5354,84;1,414551994E11;2716992
WDOFUT;30/07/2020;5330,83;5344,14;5270,39;5279,61;1,623990376E11;3136956
WDOFUT;29/07/2020;5269,37;5310,85;5240,68;5298,56;1,626551193E11;3158724
